REF_DATE,GEO,DGUID,GeoID (derived),Type of shelter,Target population,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016,"Watson Lake, Yukon",2011A00056001003,,Emergency,Family,Number of beds,Number,223,units ,0,v113751664,357.1.5.2,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751665,357.2.1.1,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751666,357.2.1.2,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751667,357.2.2.1,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751668,357.2.2.2,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751669,357.2.3.1,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751670,357.2.3.2,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751671,357.2.4.1,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751672,357.2.4.2,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751673,357.2.5.1,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751674,357.2.5.2,0,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751675,357.3.3.1,1,,,,0
2016,"Watson Lake, Yukon",2011A00056001003,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751676,357.3.3.2,9,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751677,358.1.1.1,1,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751678,358.1.1.2,14,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751679,358.1.2.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751680,358.1.2.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751681,358.1.3.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751682,358.1.3.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751683,358.1.4.1,1,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751684,358.1.4.2,11,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751685,358.1.5.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Emergency,Family,Number of beds,Number,223,units ,0,v113751686,358.1.5.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751687,358.2.1.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751688,358.2.1.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751689,358.2.2.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751690,358.2.2.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751691,358.2.3.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751692,358.2.3.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751693,358.2.4.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751694,358.2.4.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751695,358.2.5.1,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751696,358.2.5.2,0,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751697,358.3.3.1,2,,,,0
2016,"Whitehorse, Yukon",2011A00056001009,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751698,358.3.3.2,15,,,,0
2016,Northwest Territories,2016A000261,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751699,359.1.1.1,0,,,,0
2016,Northwest Territories,2016A000261,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751700,359.1.1.2,0,,,,0
2016,Northwest Territories,2016A000261,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751701,359.1.2.1,1,,,,0
2016,Northwest Territories,2016A000261,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751702,359.1.2.2,35,,,,0
2016,Northwest Territories,2016A000261,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751703,359.1.3.1,1,,,,0
2016,Northwest Territories,2016A000261,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751704,359.1.3.2,23,,,,0
2016,Northwest Territories,2016A000261,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751705,359.1.4.1,1,,,,0
2016,Northwest Territories,2016A000261,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751706,359.1.4.2,10,,,,0
2016,Northwest Territories,2016A000261,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751707,359.1.5.1,1,,,,0
2016,Northwest Territories,2016A000261,,Emergency,Family,Number of beds,Number,223,units ,0,v113751708,359.1.5.2,32,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751709,359.2.1.1,0,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751710,359.2.1.2,0,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751711,359.2.2.1,1,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751712,359.2.2.2,32,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751713,359.2.3.1,0,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751714,359.2.3.2,0,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751715,359.2.4.1,0,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751716,359.2.4.2,0,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751717,359.2.5.1,1,,,,0
2016,Northwest Territories,2016A000261,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751718,359.2.5.2,5,,,,0
2016,Northwest Territories,2016A000261,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751719,359.3.3.1,5,,,,0
2016,Northwest Territories,2016A000261,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751720,359.3.3.2,44,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751721,360.1.1.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751722,360.1.1.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751723,360.1.2.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751724,360.1.2.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751725,360.1.3.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751726,360.1.3.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751727,360.1.4.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751728,360.1.4.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751729,360.1.5.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Emergency,Family,Number of beds,Number,223,units ,0,v113751730,360.1.5.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751731,360.2.1.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751732,360.2.1.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751733,360.2.2.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751734,360.2.2.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751735,360.2.3.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751736,360.2.3.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751737,360.2.4.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751738,360.2.4.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751739,360.2.5.1,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751740,360.2.5.2,0,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751741,360.3.3.1,1,,,,0
2016,"Fort Smith, Northwest Territories",2011A00056105001,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751742,360.3.3.2,8,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751743,361.1.1.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751744,361.1.1.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751745,361.1.2.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751746,361.1.2.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751747,361.1.3.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751748,361.1.3.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751749,361.1.4.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751750,361.1.4.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751751,361.1.5.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Emergency,Family,Number of beds,Number,223,units ,0,v113751752,361.1.5.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751753,361.2.1.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751754,361.2.1.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751755,361.2.2.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751756,361.2.2.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751757,361.2.3.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751758,361.2.3.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751759,361.2.4.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751760,361.2.4.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751761,361.2.5.1,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751762,361.2.5.2,0,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751763,361.3.3.1,1,,,,0
2016,"Hay River, Northwest Territories",2011A00056105016,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751764,361.3.3.2,12,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751765,362.1.1.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751766,362.1.1.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751767,362.1.2.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751768,362.1.2.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751769,362.1.3.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751770,362.1.3.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751771,362.1.4.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751772,362.1.4.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751773,362.1.5.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Emergency,Family,Number of beds,Number,223,units ,0,v113751774,362.1.5.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751775,362.2.1.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751776,362.2.1.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751777,362.2.2.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751778,362.2.2.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751779,362.2.3.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751780,362.2.3.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751781,362.2.4.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751782,362.2.4.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751783,362.2.5.1,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751784,362.2.5.2,0,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751785,362.3.3.1,1,,,,0
2016,"Inuvik, Northwest Territories",2011A00056101017,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751786,362.3.3.2,8,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751787,363.1.1.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751788,363.1.1.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751789,363.1.2.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751790,363.1.2.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751791,363.1.3.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751792,363.1.3.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751793,363.1.4.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751794,363.1.4.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751795,363.1.5.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Emergency,Family,Number of beds,Number,223,units ,0,v113751796,363.1.5.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751797,363.2.1.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751798,363.2.1.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751799,363.2.2.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751800,363.2.2.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751801,363.2.3.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751802,363.2.3.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751803,363.2.4.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751804,363.2.4.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751805,363.2.5.1,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751806,363.2.5.2,0,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751807,363.3.3.1,1,,,,0
2016,"Tuktoyaktuk, Northwest Territories",2011A00056101036,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751808,363.3.3.2,4,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751809,364.1.1.1,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751810,364.1.1.2,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751811,364.1.2.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751812,364.1.2.2,35,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751813,364.1.3.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751814,364.1.3.2,23,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751815,364.1.4.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751816,364.1.4.2,10,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751817,364.1.5.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Emergency,Family,Number of beds,Number,223,units ,0,v113751818,364.1.5.2,32,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751819,364.2.1.1,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751820,364.2.1.2,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751821,364.2.2.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751822,364.2.2.2,32,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751823,364.2.3.1,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751824,364.2.3.2,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751825,364.2.4.1,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751826,364.2.4.2,0,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751827,364.2.5.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751828,364.2.5.2,5,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751829,364.3.3.1,1,,,,0
2016,"Yellowknife, Northwest Territories",2011A00056106023,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751830,364.3.3.2,12,,,,0
2016,Nunavut,2016A000262,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751831,365.1.1.1,0,,,,0
2016,Nunavut,2016A000262,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751832,365.1.1.2,0,,,,0
2016,Nunavut,2016A000262,,Emergency,General - males,Number of shelters,Number,223,units ,0,v113751833,365.1.2.1,1,,,,0
2016,Nunavut,2016A000262,,Emergency,General - males,Number of beds,Number,223,units ,0,v113751834,365.1.2.2,22,,,,0
2016,Nunavut,2016A000262,,Emergency,General - females,Number of shelters,Number,223,units ,0,v113751835,365.1.3.1,1,,,,0
2016,Nunavut,2016A000262,,Emergency,General - females,Number of beds,Number,223,units ,0,v113751836,365.1.3.2,12,,,,0
2016,Nunavut,2016A000262,,Emergency,Youth,Number of shelters,Number,223,units ,0,v113751837,365.1.4.1,0,,,,0
2016,Nunavut,2016A000262,,Emergency,Youth,Number of beds,Number,223,units ,0,v113751838,365.1.4.2,0,,,,0
2016,Nunavut,2016A000262,,Emergency,Family,Number of shelters,Number,223,units ,0,v113751839,365.1.5.1,0,,,,0
2016,Nunavut,2016A000262,,Emergency,Family,Number of beds,Number,223,units ,0,v113751840,365.1.5.2,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,General - both genders,Number of shelters,Number,223,units ,0,v113751841,365.2.1.1,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,General - both genders,Number of beds,Number,223,units ,0,v113751842,365.2.1.2,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,General - males,Number of shelters,Number,223,units ,0,v113751843,365.2.2.1,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,General - males,Number of beds,Number,223,units ,0,v113751844,365.2.2.2,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,General - females,Number of shelters,Number,223,units ,0,v113751845,365.2.3.1,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,General - females,Number of beds,Number,223,units ,0,v113751846,365.2.3.2,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,Youth,Number of shelters,Number,223,units ,0,v113751847,365.2.4.1,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,Youth,Number of beds,Number,223,units ,0,v113751848,365.2.4.2,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,Family,Number of shelters,Number,223,units ,0,v113751849,365.2.5.1,0,,,,0
2016,Nunavut,2016A000262,,Transitional Housing,Family,Number of beds,Number,223,units ,0,v113751850,365.2.5.2,0,,,,0
2016,Nunavut,2016A000262,,Violence Against Women,General - females,Number of shelters,Number,223,units ,0,v113751851,365.3.3.1,5,,,,0
2016,Nunavut,2016A000262,,Violence Against Women,General - females,Number of beds,Number,223,units ,0,v113751852,365.3.3.2,34,,,,0
2016,"Cambridge Bay, Nunavut",2011A00056208073,,Emergency,General - both genders,Number of shelters,Number,223,units ,0,v113751853,366.1.1.1,0,,,,0
2016,"Cambridge Bay, Nunavut",2011A00056208073,,Emergency,General - both genders,Number of beds,Number,223,units ,0,v113751854,366.1.1.2,0,,,,0
